,经度9,纬度9
0,22.71013691493498,113.25729899999999
1,22.97871578863126,113.25729899999999
2,22.498680470682007,114.071628
3,23.152259219786057,114.071628
4,23.118705699435303,113.25729899999999
5,22.48865224822918,114.071628
6,23.02387784705498,113.25729899999999
7,22.554413832278247,113.89840167953017
8,23.135446142643563,114.071628
