,经度8,纬度8
0,23.153047,113.58064282454627
1,23.11791579956112,114.06536207334925
2,22.509011852703217,113.62556270316854
3,22.581537652143375,113.98831278372684
4,22.718407917492293,114.071628
5,22.492085265760487,113.88321088516877
6,22.571830132514133,114.05530525667673
7,23.09396220220175,113.26786748771883
