,经度6,纬度6
0,22.478883,113.91436317207247
1,22.97506364003366,113.99364115384854
2,23.153047,113.2651014015476
3,22.57633754036908,114.00272206968444
4,22.527799843611202,113.25729899999999
5,22.50911065733885,113.25729899999999
