,经度7,纬度7
0,23.153047,113.84549558029674
1,22.478883,113.91233246897386
2,22.688788860413265,114.071628
3,23.13829601264503,114.071628
4,23.153047,113.25729899999999
5,22.560946461051373,114.00114192548295
6,23.153047,113.7696278728146
