,经度10,纬度10
0,23.153047,113.26433846960981
1,22.478883,113.27609839904547
2,22.709228145317987,114.06114706369631
3,22.58169742387825,114.071628
4,22.478883,113.30787457405246
5,22.55555719819042,113.88769274522822
6,23.153047,113.27643479804945
7,22.478883,113.25805466537375
8,23.014928861271173,114.06031249469697
9,23.08952266888702,113.65811928615084
